model_name,seed,AS,PS,RS,F1S,SS,NPV
DT,10,0.9629629629629629,0.9583333333333334,0.9345238095238096,0.94320987654321,0.9696969696969697,0.9740129935032483
DT,15,0.9629629629629629,0.9583333333333334,0.9345238095238096,0.94320987654321,0.9696969696969697,0.9740129935032483
SVM,15,1.0,1.0,1.0,1.0,1.0,1.0
SVM,10,1.0,1.0,1.0,1.0,1.0,1.0
SVM,21,1.0,1.0,1.0,1.0,1.0,1.0
DT,21,0.9629629629629629,0.9583333333333334,0.9345238095238096,0.94320987654321,0.9696969696969697,0.9740129935032483
KNN,10,0.9629629629629629,0.9407407407407407,0.9523809523809524,0.9432568783481562,0.972943722943723,0.9722222222222222
KNN,15,0.9629629629629629,0.9407407407407407,0.9523809523809524,0.9432568783481562,0.972943722943723,0.9722222222222222
RF,10,1.0,1.0,1.0,1.0,1.0,1.0
SVM,24,1.0,1.0,1.0,1.0,1.0,1.0
KNN,21,0.9629629629629629,0.9407407407407407,0.9523809523809524,0.9432568783481562,0.972943722943723,0.9722222222222222
RF,15,1.0,1.0,1.0,1.0,1.0,1.0
DT,24,0.9629629629629629,0.9583333333333334,0.9345238095238096,0.94320987654321,0.9696969696969697,0.9740129935032483
KNN,24,0.9629629629629629,0.9407407407407407,0.9523809523809524,0.9432568783481562,0.972943722943723,0.9722222222222222
RF,21,0.9814814814814815,0.9777777777777779,0.9761904761904763,0.9761600681140911,0.9848484848484849,0.9855072463768115
SVM,27,1.0,1.0,1.0,1.0,1.0,1.0
RF,24,1.0,1.0,1.0,1.0,1.0,1.0
GB,15,0.9629629629629629,0.953968253968254,0.9345238095238096,0.9424740010946907,0.9696969696969697,0.9733542319749217
MLP,10,0.8333333333333334,0.7516835016835017,0.7857142857142857,0.7502669717772692,0.8733766233766235,0.880246913580247
MLP,15,0.888888888888889,0.9,0.75,0.7411764705882353,0.9090909090909092,0.9411764705882352
DT,27,0.9629629629629629,0.9583333333333334,0.9345238095238096,0.94320987654321,0.9696969696969697,0.9740129935032483
SVM,29,1.0,1.0,1.0,1.0,1.0,1.0
GB,10,0.9629629629629629,0.953968253968254,0.9345238095238096,0.9424740010946907,0.9696969696969697,0.9733542319749217
KNN,27,0.9629629629629629,0.9407407407407407,0.9523809523809524,0.9432568783481562,0.972943722943723,0.9722222222222222
MLP,21,0.9444444444444443,0.9002849002849004,0.9107142857142857,0.9041394335511983,0.961038961038961,0.9586688137412774
DT,29,0.9629629629629629,0.9583333333333334,0.9345238095238096,0.94320987654321,0.9696969696969697,0.9740129935032483
RF,27,0.9814814814814815,0.9629629629629629,0.9761904761904763,0.9680464778503994,0.9880952380952381,0.9855072463768115
MLP,24,0.9629629629629629,0.9333333333333332,0.9523809523809524,0.9373219373219372,0.9761904761904763,0.9722222222222222
GB,21,0.9629629629629629,0.953968253968254,0.9345238095238096,0.9424740010946907,0.9696969696969697,0.9733542319749217
SVM,30,1.0,1.0,1.0,1.0,1.0,1.0
